,number,xmin_scaled,xmax_scaled,ymin_scaled,ymax_scaled
36,184975,169.73067915690865,180.65964090554252,70.12987012987011,76.83982683982684
37,184975,168.1693989071038,183.391881342701,87.66233766233766,102.16450216450215
487,185010,417.5029086678302,463.8598022105876,13.092385516506921,327.58919062832797
700,185011,327.80640824557474,446.1124803943536,24.709148598625067,73.57218402961396
701,185011,30.24871162894914,179.92381805960116,21.007403490216817,89.48968799576944
239,185017,187.14936794130955,239.77706905806937,121.11133508029295,129.5773701538668
1696,185019,383.33410465259783,481.6773108725164,98.53603603603602,165.83405213724362
32,185020,95.92978982637828,280.5932074322266,95.86221837088388,140.0021663778163
1292,185022,450.4605079542283,484.510186994139,12.97693468419918,29.273550334123733
1293,185022,310.9126430365616,458.27518838961765,197.37012287130847,216.08105195085147
1478,185079,148.11640645377648,183.8258126218777,89.27744754921024,103.53591467140713
1484,185080,318.1872605363984,408.5847701149425,40.666882836143536,50.597168179853
1508,185081,222.19461697722565,425.6107660455486,151.1966364812419,182.72962483829232
1509,185081,88.65424430641819,371.78053830227736,220.4614057783527,253.61147046140573
98,185082,163.85445362718096,202.30716253443526,96.65181805012317,103.30653339127919
99,185082,318.23921028466486,337.75252525252523,64.48736056786905,71.45896711574677
100,185082,83.79247015610653,105.31450872359964,173.33949007677825,186.49047515572937
432,185084,113.57880596357549,197.26265718249687,140.42576937027428,155.85502636645185
433,185084,75.04019027065118,96.69522194572293,174.01858207081278,187.8853826623141
727,185093,260.5515442938756,371.7196002472076,220.85789954031097,235.75159995296727
1479,185096,14.425622022233988,481.33933298041296,295.22160664819944,339.54293628808864
1517,185097,286.7685681269041,311.71866792730333,138.27471548059782,155.67153434800494
1518,185097,311.71866792730333,343.89116503834435,140.67427670368846,156.8713149595503
372,185099,246.84343434343432,467.80303030303025,144.16169952621124,177.32691425951398
1588,186510,205.3864938480324,365.64290410444255,280.8927000879508,305.1637236993438
234,186512,385.57869760084367,440.9438439230161,29.441401971522453,65.32311062431543
235,186512,440.4165568151859,456.23517005009234,46.30887185104052,133.7130339539978
236,186512,274.8484049564988,343.9230160822568,240.43811610076668,259.4523548740416
237,186512,283.8122857896125,306.48563142631167,137.3932092004381,147.82037239868563
495,186515,58.441558441558456,116.16161616161621,56.898276392736236,84.21437365343186
496,186515,112.55411255411259,234.4877344877345,24.58064019698369,56.898276392736236
497,186515,132.03463203463207,400.4329004329005,240.41628193290248,265.8087103724223
498,186515,168.10966810966812,354.978354978355,273.11865189289017,296.2026777469991
591,186519,96.00435323383084,439.0158582089552,279.56719054580896,305.4184941520468
539,186523,318.48973899183113,435.54492926877873,221.24492557510152,238.91144188843788
540,186523,110.94507538022181,452.1485023577075,270.1097579311382,313.71222372575556
541,186523,0.5313143388457574,27.92720993557813,27.66501278003308,99.45872801082545
363,186524,68.3544936519044,138.95831250624812,65.57104913678619,95.4515272244356
364,186524,73.97780665800256,108.96730980705784,198.6498450641877,216.08012394864986
365,186524,68.3544936519044,147.70568829351194,249.55732625055333,273.9043824701195
366,186524,305.1584524642606,332.6502049385184,211.37671536077912,224.65692784417882
27,186525,364.05806592447067,385.88736083824494,31.082529474812436,45.01607717041801
28,186525,235.81095830604679,296.93298406461474,270.6323687031083,281.3504823151126
1643,186526,333.25721897150464,395.10013795728077,204.6867234465527,216.8392530108998
266,186528,371.70132555028584,387.5106408853216,32.37055568190433,41.126525661435835
267,186528,392.9830961936033,456.22035753374684,247.8204836631036,277.80304753240847
519,186535,71.2472927459904,134.21778248466288,94.38777269686248,150.3927938366888
520,186535,256.8194178091994,324.08335003005413,223.0544807465497,233.91752364005052
521,186535,152.8226999074525,184.30794477678873,241.4009531889066,272.7830771034645
522,186535,252.52597532701722,282.10302353760585,241.6423541420955,274.7142847289757
954,186537,112.02806577698847,135.0970201875114,177.3580831697064,187.2769107238045
955,186537,84.17121516805516,184.71703533467394,268.28066908227225,292.84157540670566
956,186537,436.7344806873678,461.9797515517136,226.00757069694944,245.84522580514562
739,186538,333.8880355009387,445.89520395972005,214.19083462475095,252.1031658180208
511,186542,341.59508996414866,410.4430618876099,71.1142637299221,98.67630085601616
512,186542,343.27430879155014,358.38727823816356,98.46590362604597,115.92887371357122
513,186542,341.1752852572983,389.0330218382408,136.75819948061942,145.38448590939694
514,186542,339.4960664298968,376.01907592587924,164.95142829662402,177.57526209483507
515,186542,342.01489467099907,410.4430618876099,184.7287679138213,197.14220448206214
516,186542,340.755480550448,416.3203277835151,205.1372992209291,242.79840338559197
694,186543,95.66350269867858,196.16601526149265,240.84818925888555,313.2007512052921
695,186543,99.38581797878284,298.0643960543458,309.52180737750876,341.40598721829804
223,186545,363.38514912728937,448.1012828443107,183.6055779017786,196.30202609706922
224,186545,356.5251389727629,456.0126043263499,217.15226458790215,237.36247535152864
225,186545,350.7184775708026,459.10949040739536,242.73753140568468,261.22772423198126
1367,186546,41.023000343288714,158.59938208032958,196.98799221842089,258.26792781914537
1368,186546,35.87366975626503,220.3913491246138,256.1548265915342,295.3645938149863
82,186548,72.49742002063986,473.42621259029926,14.571190674437966,33.028032195392726
83,186548,271.67182662538704,466.71826625387,198.89675270607825,220.7535387177352
84,186548,109.13312693498453,398.60681114551085,273.2098251457119,327.3660838190397
1400,186550,71.24183006535948,473.7186102511179,11.872822031023528,34.53911863570481
1401,186550,267.32026143790847,465.692007797271,197.79042156227834,221.26622875998393
1402,186550,103.34823988074761,400.33253067308794,271.7257223918339,329.7406482252443
255,186553,72.4362716481806,170.2179412337031,131.61764705882354,158.33333333333331
603,186689,54.95763682161668,388.629003238575,14.79879695286602,39.00243682904876
604,186689,108.93388727141877,360.0052340606497,295.6378564685737,322.5307896643323
822,186690,217.27972097165195,444.23761935388126,231.83323592441067,264.1475872233375
1206,186691,402.62516196831035,458.23003071021196,83.35636974504008,102.45887114494514
1207,186691,400.0744799159295,462.82125840449737,162.24721968231017,254.2865446091253
476,186692,35.193032015065945,381.57452246435304,11.509681400910283,41.59530972768649
477,186692,381.57452246435304,466.4884315308044,13.823960502969992,88.6523181362339
478,186692,309.271589991929,469.85135862254515,196.26629638201038,268.78037491321453
479,186692,30.989373150390122,458.9218455743881,302.3374218930803,333.965902954563
180,186694,36.033763788001075,454.71818670971226,8.03826274782072,46.60958111548253
181,186694,381.57452246435304,469.01062684961,38.50960425827354,88.6523181362339
182,186694,302.5457358084477,466.4884315308044,192.79487772892077,271.86608038262744
183,186694,33.9518061975689,455.54057524396507,300.4355052492058,334.7990434313044
1452,186696,34.35230024213073,453.877454936777,11.123968217233665,46.22386793180591
1453,186696,380.7337906914179,472.3735539413507,39.666743809303405,89.42374450358713
1454,186696,301.70500403551256,468.16989507667483,195.4948700146571,271.0946540152743
1455,186696,36.37005649717514,461.2758945386065,302.1291367738949,335.0690426598781
349,186699,75.45357960117684,136.23733246158875,240.1172030194676,258.7405641636869
894,186700,154.70210122616538,190.89288608005182,137.016093953893,147.64873616548257
895,186700,380.4893858369794,426.9432290822665,115.26750761200523,130.73316901068097
896,186700,385.3508345486954,405.8769513314968,253.25020540331545,271.3740273548886
1165,186701,99.31448972262714,239.79656505481964,106.03588907014682,153.3968320791454
439,186714,62.872628726287246,382.5326435082533,291.84304239736616,333.2325472015051
1189,186717,407.6221956119429,455.6196621374212,240.21564058426642,254.5510901030049
233,186729,383.7723123437409,441.1884411884412,177.0195306571094,192.2709713429591
475,186738,335.74484705381076,415.63548564631526,57.98918387413963,82.30409131717327
716,186739,54.7153024911032,437.69461743772246,294.47115384615387,338.1668734491315
460,186743,92.6864788604196,161.40718154098212,126.02516571171779,139.19784293899562
461,186743,140.47239794292997,161.8622855322441,169.2787327266599,188.1530165149983
462,186743,148.209165794384,163.68270149729216,202.7019436018425,211.74587125042126
463,186743,146.388749829336,166.4133254448641,226.88461970565106,235.3387259858443
464,186743,94.50689482546763,164.59290947981611,241.2369396697001,252.44354566902595
465,186743,96.78241478177765,154.58062167205205,288.422649140546,307.10032580608924
1497,186751,62.53080882768875,457.28785344291174,15.089458935115326,51.84583326424241
1498,186751,355.65127055829856,463.0388346114788,53.37197512235236,332.80639984671024
1499,186751,46.32839583989915,342.8114531171575,177.99972854941598,209.5758185432684
1500,186751,69.67351846015569,366.74020380292046,243.3873839349157,278.5961214501848
324,186752,26.447393729563398,355.356799384497,12.754722594080025,36.70236501561803
325,186752,225.04327755337565,373.1486824389306,64.03391343150379,92.14636323070059
326,186752,25.00480861704176,187.0552029236392,135.0959393128068,227.76290346571474
327,186752,189.45951144450862,381.80419311406047,133.01353562397742,219.6935891715008
420,186755,94.70947094709473,157.57290014715755,203.78550074738416,285.25037369207774
421,186755,95.42382809709542,167.57390024716761,287.86621823617344,321.49850523168914
422,186755,93.99511379709405,191.8620433471919,324.48804185351275,334.9514200298954
1158,186756,103.13468582699352,164.4195548041702,197.70461309523813,255.36830357142858
675,186758,60.510557831705015,463.1263788213048,14.334985988359561,74.31558525544298
676,186758,351.2448786637252,463.91427670973843,57.339943953438244,333.4770424660487
677,186758,48.69208950520013,395.3671604160101,178.81008838111663,210.8751886182367
678,186758,70.75323038134258,367.0028364323984,248.22159948264712,280.6639361931451
1140,186760,25.025416975792034,353.38526639738416,12.50929644503942,37.05191134910011
1141,186760,222.86566097875965,375.36751573104726,61.966384054737475,92.83058158560168
1142,186760,26.39930755914599,380.176132772786,133.36308195745949,229.30239476424217
621,186762,73.90482193507722,372.518121651434,244.82647122224617,282.1728820866566
622,186762,62.87425149700599,459.97478726757015,13.203276568225911,76.2017676223324
623,186762,54.20737472423574,396.15505830444374,176.9239060142272,211.62966156499246
624,186762,352.03277655215885,463.91427670973843,59.22612632032766,332.72256951929296
191,186786,218.03204427506472,277.11798477552264,229.10292125253073,238.95967484130244
192,186786,276.133219100515,408.0918195515377,311.9529311473413,327.93685588589
667,186830,64.92177472508416,457.78263433586574,16.913170011293545,40.8576578924507
668,186830,299.07725396329823,404.88084087834324,56.06050734080445,76.58435409608202
669,186830,236.6357928331078,256.58237069414093,140.05625054295894,146.51746155850927
670,186830,155.11499635758148,240.97200541159333,279.16232299539575,306.9075232386413
12,186837,275.24059737089726,463.8987488005068,307.2193815437059,341.3075237399562
13,186837,233.31656371987293,264.5266776600799,311.2673484295106,328.52447041636236
1252,186845,408.5369827305312,448.4522645812968,14.509030201851571,31.962361511610258
1253,186845,78.62495927012053,312.414467253177,295.28001214144786,321.08058886022167
1254,186845,21.60312805474095,402.02020202020196,233.81393231142812,282.7591440279253
697,186847,95.23809523809523,417.5178396530012,267.3738904524789,298.54946958216067
698,186847,52.79604496058951,316.3098736066414,314.78675037886984,332.9725048711842
1143,187171,63.437573187718016,83.77605482761597,97.73067370142392,107.98969469770599
1144,187171,48.029632551431725,173.75842814352808,192.22165656191672,235.9574829144876
1145,187171,293.3240474811099,408.5754434405315,222.1887968405301,243.24678730658275
1146,187171,297.0219532338186,438.15868946220115,190.87178537819534,220.29897718332023
774,187490,0.27333826414122814,38.86226967231566,119.24961329053974,140.23754522967474
775,187490,83.88268964851915,190.0022510209988,181.25941220162042,207.73282635212024
776,187490,298.26564191615483,425.2875411347289,172.67344004470155,199.86235187494464
777,187490,254.31713670128954,279.50713359273664,304.5635123440385,314.34198063386276
1243,187491,139.29670329670327,213.1428571428571,67.31391585760517,80.90614886731389
1244,187491,153.36263736263737,203.47252747252747,103.99137001078749,113.91585760517799
1245,187491,154.68131868131866,206.1098901098901,146.4940668824164,156.4185544768069
1246,187491,157.3186813186813,207.4285714285714,166.12729234088457,175.62028047464938
1247,187491,142.37362637362634,214.021978021978,222.43797195253504,243.79719525350592
488,187492,298.4016242155778,371.12218530823185,50.503632668186356,71.72694912018686
489,187492,293.9719453672942,368.90734588409015,83.32116829303898,107.29565539622473
490,187492,295.07936507936506,365.954226651901,136.57597161241057,154.4585808451147
491,187492,293.60280546327056,369.6456256921373,166.44582439670754,183.14936049318945
492,187492,293.60280546327056,368.1690660760428,192.38543339359705,212.03665233063458
493,187492,292.49538575119976,369.2764857881137,223.04133493537557,259.0030655901542
388,187548,384.63522634452505,452.9899832337388,272.8249194414608,288.29215896885063
19,187549,294.84505363528,457.13434360633397,316.20659909424194,337.50269570843216
440,187555,30.808416389811715,330.36544850498336,6.1624926050088735,26.868467757838683
441,187555,299.35769656699887,472.11517165005534,201.14375862748963,265.97318083218295
1180,187556,24.84065460809646,334.0568475452197,4.0414995946449315,24.74747474747475
1181,187556,295.29715762273906,474.4530577088717,199.2144876092815,265.1668529108876
1659,187570,225.58139534883722,368.4385382059801,211.2850971922246,241.90064794816413
1660,187570,287.87375415282395,413.2890365448505,242.27861771058315,278.56371490280776
1661,187570,73.58803986710964,214.7840531561462,215.8207343412527,245.3023758099352
770,187582,77.97959412490191,113.29745487162239,101.59843172736187,121.39033401191288
995,187599,143.0540157674304,259.6929662478443,41.1591404238463,48.741087344028514
996,187599,221.19826311899482,280.48010593742305,35.52683699742523,41.37576747870865
997,187599,310.89092140921406,326.2888026607539,40.29263220439691,46.57481679540503
998,187599,186.5530303030303,225.04773343187978,51.55723905723905,58.70593186769656
999,187599,228.89720374476477,281.25,50.90735789265201,57.62279659338482
1000,187599,284.329576250308,326.67374969204235,52.207120221826095,59.789067142008314
1001,187599,321.66943828529196,465.2546809559006,53.723509605862546,107.23039215686273
1002,187599,138.80626611144157,189.61927424152287,59.80491790212019,65.73310218396301
1003,187599,194.2668054729328,232.06672615506645,60.502351347042875,66.08181890642436
1004,187599,240.74211778703153,256.5437239738251,60.15363462458153,66.9536107125777
1005,187599,281.02072179258386,311.38459250446164,60.32799298581221,66.43053562888569
1006,187599,166.38161808447353,189.30943882609557,69.3946277698071,73.75358680057386
1007,187599,200.15367836605196,244.46014277215943,69.56898613103778,74.7997369679579
1008,187599,262.12076145151696,315.41245290501683,69.3946277698071,74.97409532918859
1009,187599,126.72268490977594,149.650505651398,77.93818747011,83.69201339072214
1010,187599,150.58001189767995,174.43733888558398,79.15869599872468,84.04073011318347
1011,187599,175.36684513186594,210.99791790600833,77.2407540251873,84.56380519687546
1012,187599,212.23725956771762,250.96668649613326,76.89203730272595,84.04073011318347
1013,187599,255.92405314297048,286.5977592702756,77.93818747011,83.34329666826079
1014,187599,298.9911758873686,317.58130081300817,77.2407540251873,83.51765502949146
1015,187599,62.27691850089232,118.04729327781084,84.38944683564482,90.84070620117966
1016,187599,122.38498909379338,162.9734285147729,86.13303044795153,92.23557309102502
1017,187599,169.47997223874677,178.15536387071185,85.7843137254902,91.53813964610234
1018,187599,180.9438826095578,210.99791790600833,86.3073888091822,93.28172325840904
1019,187599,225.87001784651994,268.00763434463613,86.13303044795153,92.58428981348635
1020,187599,280.0912155463018,323.1583382907,85.60995536425952,92.75864817471704
1021,187599,59.79823517747373,89.54243505849693,96.07145703809978,103.2201498485573
1022,187599,102.8653579218719,122.69482450922068,95.72274031563845,101.65092459748125
1023,187599,142.83412651199683,168.86030140789214,95.3740235931771,101.65092459748125
1024,187599,181.56355344041248,216.8847907991275,94.50223178702373,101.30220787501992
1025,187599,229.5880428316479,243.84047194130477,94.6765901482544,100.60477443009724
1026,187599,247.24866151100537,277.6125322228832,94.1535150645624,100.95349115255856
1027,187599,289.6961134245489,334.3124132460837,94.32787342579307,101.9996413199426
1028,187599,47.71465397580804,91.7112829664882,102.34835804240392,110.89191774270682
1029,187599,96.35881419789808,117.73745786238351,103.56886657101865,110.02012593655347
1030,187599,128.89153281776717,158.01606186793575,103.91758329347998,110.19448429778411
1031,187599,158.32589728336308,206.6602220900258,103.91758329347998,109.8457675753228
1032,187599,212.85693039857227,267.07812809835417,103.7432249322493,109.67140921409212
1033,187599,273.8945072377553,342.6779694626215,103.39450820978797,111.41499282639884
1034,187599,70.95231013285743,109.99157247670037,112.11242627132152,120.30726924916304
1035,187599,127.65219115605788,168.24063057703748,112.11242627132152,120.13291088793238
1036,187599,171.02914931588342,187.1405909181043,113.15857643870552,117.51753546947232
1037,187599,188.99960341066827,238.57326987904028,111.76370954886018,118.21496891439502
1038,187599,250.03718024985125,293.72397382510417,111.93806791009085,119.26111908177904
1039,187599,56.699881023200476,76.83918302597661,121.52777777777776,129.37390403315797
1040,187599,79.62770176482252,122.07515367836606,121.00470269408572,128.32775386577393
1041,187599,128.89153281776717,139.7357723577236,120.65598597162442,129.02518731069662
1042,187599,147.17182232797938,166.6914534999008,120.65598597162442,127.10724533715924
1043,187599,199.84384295062463,212.54709498314494,120.30726924916304,126.7585286146979
1044,187599,217.19462621455483,240.12244695617684,121.00470269408572,126.06109516977521
1045,187599,253.44536981955187,266.1486218520722,120.48162761039373,127.2816036983899
1046,187599,270.79615308348207,294.9633154868134,120.30726924916304,127.2816036983899
1047,187599,94.80963712076145,128.27186198691257,129.54826239438864,137.22003028853814
1048,187599,139.42593694229626,150.88984731310728,129.54826239438864,135.65080503746213
1049,187599,160.49474519135435,190.23894507237756,129.37390403315797,137.39438864976884
1050,187599,200.15367836605196,218.74380329169145,128.32775386577393,136.17388012115416
1051,187599,225.87001784651994,259.0224072972437,128.32775386577393,135.8251633986928
1052,187599,261.5010906206623,291.55512591711283,128.85082894946595,136.69695520484615
1053,187599,294.0338092405315,327.8058695221099,130.42005420054198,136.69695520484615
1054,187599,67.23428514772954,104.10469958358121,137.56874701099952,144.02000637653435
1055,187599,105.96371207614516,130.1308744794765,138.0918220946915,145.5892316276104
1056,187599,138.18659528058697,178.15536387071185,137.39438864976884,146.6353817949944
1057,187599,187.76026174895895,237.64376363275827,138.26618045592218,146.11230671130238
1058,187599,245.38964901844136,326.5665278604006,137.56874701099952,146.28666507253305
1059,187599,58.2490581003371,165.14227642276424,146.28666507253305,154.13279132791325
1060,187599,165.4521118381915,229.5880428316479,146.80974015622508,153.95843296668258
1061,187599,229.5880428316479,362.19760063454294,146.11230671130238,153.95843296668258
1062,187599,361.8877652191156,397.518837993258,142.79949784791964,152.21484935437587
1063,187599,60.727741423755695,132.6095578028951,154.4815080503746,161.80455922206278
1064,187599,132.6095578028951,155.84721395994447,154.83022477283592,162.67635102821615
1065,187599,164.52260559190958,269.5568114217728,154.30714968914393,162.3276343057548
1066,187599,278.54203846916516,335.8615903232203,153.7840746054519,160.75840905467876
1067,187599,336.48126115407496,432.2204045211184,161.63020086083213,171.9173441734417
1068,187599,120.52597660122943,192.09795756494148,163.0250677506775,169.82504383867365
1069,187599,203.5618679357525,326.8763632758279,163.19942611190814,171.3942690897497
1070,187599,20.139302002776127,58.868728931191754,190.2249721026622,208.358241670652
1071,187599,40.27860400555225,104.72437041443585,171.3942690897497,178.0198868165152
1072,187599,27.265516557604602,62.586753916319644,176.2763032042085,187.08652160051014
1073,187599,109.99157247670037,222.15199286139205,171.3942690897497,178.54296190020722
1074,187599,233.92573864763034,268.62730517549085,171.9173441734417,180.46090387374457
1075,187599,291.55512591711283,319.7501487209995,171.04555236728837,178.7173202614379
1076,187599,106.5833829069998,218.74380329169145,180.2865455125139,187.6095966842021
1077,187599,238.8831052944676,273.8945072377553,180.2865455125139,187.78395504543278
1078,187599,274.20434265318266,436.24826492167364,178.89167862266854,188.8301052128168
1079,187599,59.79823517747373,121.14564743208409,188.3070301291248,196.153156384505
1080,187599,122.07515367836606,173.81766805472932,188.65574685158614,195.80443966204368
1081,187599,175.05700971643864,285.3584176085663,187.95831340666345,194.4095727721983
1082,187599,285.66825302399366,362.5074360499703,188.13267176789412,197.02494819065836
1083,187599,106.27354749157247,144.69313900456078,196.8505898294277,203.82492427865452
1084,187599,149.34067023597066,156.15704937537183,199.6403236091184,203.9992826398852
1085,187599,166.38161808447353,194.88647630378742,197.37366491311968,205.0454328072692
1086,187599,197.98483045806069,229.89787824707517,197.72238163558103,204.87107444603853
1087,187599,235.78475114019434,252.20602815784255,196.8505898294277,203.47620755619317
1088,187599,262.7404322823716,283.80924053142974,197.37366491311968,203.3018491949625
1089,187599,39.6589331746976,74.360499702558,196.153156384505,204.34799936234654
1090,187599,64.4457664088836,100.69651001388063,205.91722461342255,213.06591742388008
1091,187599,100.69651001388063,234.54540947848503,205.0454328072692,213.41463414634143
1092,187599,237.9535990481856,277.30269680745585,205.21979116849988,212.01976725649607
1093,187599,283.4994051160024,366.5352964505255,204.5223577235772,213.06591742388008
1094,187599,342.05829863176683,428.81221495141784,219.34281842818424,236.6042961900207
1095,187599,69.71296847114813,80.24737259567718,215.15821775864814,220.38896859556826
1096,187599,80.24737259567718,122.69482450922068,213.5889925075721,221.60947712418297
1097,187599,126.72268490977594,243.22080111045017,214.46078431372544,221.43511876295233
1098,187599,244.76997818758676,268.3174697600635,213.5889925075721,220.21461023433758
1099,187599,274.82401348403727,326.2566924449732,213.41463414634143,220.9120436792603
1100,187599,55.46053936149118,153.3685306365259,223.52741909772035,231.89662043679257
1101,187599,167.31112433075552,210.3782470751537,221.78383548541365,229.80432010202455
1102,187599,212.54709498314494,238.57326987904028,222.30691056910567,229.2812450183325
1103,187599,242.29129486416824,270.1764822526274,221.95819384664432,229.10688665710182
1104,187599,95.11947253618878,132.91939321832243,232.4196955204846,239.74274669217277
1105,187599,139.11610152686893,193.64713464207813,231.89662043679257,238.17352144109674
1106,187599,195.81598255006938,218.12413246083682,231.02482863063923,238.8709548860194
1107,187599,218.74380329169145,266.76829268292687,231.02482863063923,239.39402996971143
1108,187599,274.20434265318266,323.1583382907,229.97867846325522,237.65044635740472
1109,187599,86.13424548879635,133.22922863374976,239.91710505340345,250.02989000478237
1110,187599,131.06038072575845,158.6357326987904,240.26582177586477,246.71708114139963
1111,187599,159.56523894507237,180.32421177870316,239.39402996971143,248.46066475370634
1112,187599,183.4225659329764,209.4487408288717,240.7888968595568,247.24015622509162
1113,187599,210.06841165972637,279.4715447154472,239.39402996971143,246.54272278016896
1114,187599,301.1600237953599,326.8763632758279,238.5222381635581,247.93758967001432
1115,187599,22.927820741622053,50.19333729922665,248.80938147616766,257.7016578989319
1116,187599,25.716339480467976,65.6851080705929,259.27088315000793,271.82468515861626
1117,187599,62.27691850089232,107.20305373785446,248.111948031245,255.78371592539452
1118,187599,61.65724767003767,118.04729327781084,256.4811493703172,263.6298421807747
1119,187599,112.7800912155463,155.53737854451714,249.33245655985968,255.78371592539452
1120,187599,166.38161808447353,221.84215744596472,247.58887294755297,255.08628248047182
1121,187599,222.46182827681935,252.82569898869716,248.80938147616766,256.4811493703172
1122,187599,279.78138013087454,318.2009716438628,247.4145145863223,253.16834050693444
1123,187599,123.62433075550268,195.19631171921475,255.78371592539452,264.32727562569744
1124,187599,195.81598255006938,252.51586357326988,257.0042244540092,265.1990674318508
1125,187599,259.0224072972437,283.80924053142974,256.4811493703172,263.455483819544
1126,187599,288.14693634741224,358.78941106484234,256.4811493703172,264.15291726446674
1127,187599,102.8653579218719,133.22922863374976,265.8965008767735,271.4759684361549
1128,187599,155.53737854451714,187.1405909181043,265.1990674318508,271.30161007492427
1129,187599,188.37993257981358,252.82569898869716,265.5477841543121,274.09134385461505
1130,187599,272.34533016061863,326.2566924449732,265.72214251554277,273.56826877092294
1131,187599,162.04392226849097,234.85524489391236,274.96313566076833,286.99386258568467
1563,187602,18.24919787594749,89.70479032687432,35.0989675807194,47.18221871506543
1564,187602,319.8338307203004,464.14610567021145,14.384822778983363,49.100195085596546
1565,187602,328.2403710086448,480.25864122287146,49.100195085596546,91.87106814844041
1566,187602,341.2004539531756,456.44011040589584,136.9435128559216,149.41035926437385
1567,187602,22.802740532134,71.49061970212827,126.20284518094736,154.01350255364855
1568,187602,14.74647275580402,72.89170975018564,203.30549527629822,225.9376164485654
1569,187602,66.93707704594175,98.461603127233,202.15470945397954,209.05942438789154
1570,187602,174.47073823434636,197.9389965393076,194.48280397185505,202.15470945397954
1571,187602,125.08231404032338,143.64675717708377,151.90372854606431,159.00024111702942
1572,187602,193.73572639513543,208.447171899738,135.40913175949672,141.3548585081432
1573,187602,286.55794207893746,324.3873733764869,176.6456237259157,182.78314811161528
1574,187602,265.1913188460623,304.4218401916691,185.85191030446504,192.18123232721774
1575,187602,249.0787832934023,266.94268140613394,194.09920869774885,200.62032835755465
1576,187602,223.85916242836927,245.57605817325882,212.31998421779446,218.2657109664409
1577,187602,326.1387359365587,471.8521009345271,188.3452795861555,231.11615264899936
335,188845,63.53383458646618,125.88483403631025,94.6805315714393,111.5736917185975
336,188845,159.81111314872547,430.3044195855492,98.80997071852241,144.98460845408817
1664,188847,218.31994088851948,439.4107324281888,91.05404498153747,121.89493118496144
1665,188847,329.7312274868385,448.6469012653552,144.65844243034576,157.87596508895604
1666,188847,352.24438902743145,450.37868292232383,163.2608817276491,182.1080899630749
1667,188847,401.3115359748777,441.7197746374805,127.52461676177688,140.74213942038716
1668,188847,358.5942551029833,382.839198300545,133.15430233859237,143.4345977397337
1669,188847,282.395862196361,452.1104645792926,180.394707396218,296.90472194248633
1670,188847,26.66943751731785,329.7312274868385,216.8652791764575,243.30032449367803
1671,188847,210.81555370832183,422.67017641082475,295.92564618999666,325.05314982656375
1681,188851,219.65918536990858,439.9418121363259,87.89652567975831,120.49974823766365
1682,188851,58.60349127182045,84.06068162926019,122.04179254783486,134.37814702920443
1683,188851,408.25020781379885,443.0590191188695,128.20996978851966,142.08836858006043
1684,188851,361.49210307564425,385.9102244389028,133.71727089627393,142.30866062437062
1685,188851,333.9567747298421,453.96924355777224,146.27391742195368,156.84793554884192
1686,188851,355.77722360764756,450.332502078138,165.21903323262842,183.0626888217523
1687,188851,24.3142144638404,334.4763092269327,217.42824773413898,244.08358509566972
1688,188851,283.0423940149626,448.2543640897756,182.1815206445116,296.7333836858006
1689,188851,209.78802992518703,417.08229426433917,298.2754279959718,324.93076535750254
1205,188861,72.90618360729063,128.2567371128257,126.88081741199525,144.02687381902163
259,188865,35.809403025636406,244.1616088413805,12.71200181600026,35.79033844623882
260,188865,19.503578222665087,396.3493070024459,125.45535125552638,153.07368853433647
261,188865,268.6203460458375,426.2433191412266,174.26035822767025,232.14536649695714
1526,188867,135.08131430467972,160.28075868766206,170.35219065562663,183.07799097625067
1527,188867,128.32048776290392,156.59303511942076,220.67694646900358,232.82430132050837
367,188869,355.11811830270244,437.58579711926564,190.08632918574958,205.92685661789542
368,188869,331.04370274755667,404.8036142356628,206.16328240046474,218.2209973115011
369,188869,174.81611244288726,298.26151986395394,209.23681757386612,223.18593874545724
370,188869,254.21046161411275,299.7981846866228,330.05039246679905,339.2709979870033
371,188869,51.88292662937694,91.3239904112115,211.36464961699022,266.4518569556465
743,188875,60.53981333557552,150.50870259816696,192.34174413457282,213.14741035856574
744,188875,252.66963760195068,385.1004792735222,185.48030101814962,212.70473660911907
661,188880,45.573115731539524,415.35602354380063,298.4226232769646,335.4993734416784
1363,188893,45.256328440757336,166.0512960768226,22.483479329952363,45.91977869986169
1364,188893,339.26672136627474,473.7365909988756,17.873059781773474,47.07238358690641
1365,188893,194.16081684747925,246.80918953414167,304.71031197172283,320.8467803903489
957,188894,186.62398001015103,366.22027876468974,23.00613496932515,41.80684741737581
949,188895,243.06525236193792,300.2253741946547,291.35940178884965,312.8076952207831
950,188895,217.34319753721533,246.33154503809314,313.53067140388197,327.50821094379376
951,188895,325.1308558503385,383.5158374366135,309.9157904883876,328.2311871268926
606,188910,180.7679238871899,430.5130818892287,79.18646080760095,123.06347321192929
607,188910,87.32585796805982,306.48997621474683,191.573194334477,213.12681446291896
935,188929,106.69117809918265,335.9321358169616,15.700118218836202,40.985813739655846
936,188929,46.88918912932731,156.52616890739546,205.3428346249836,238.29086212180917
937,188929,84.54229329553249,449.9988925557598,273.15447261263625,308.78431630106394
331,188941,37.66093719364746,427.0690368821209,312.058615819209,336.7761299435028
769,188948,117.16547386684019,430.00433745391456,300.17361111111114,326.1805555555556
930,188952,92.91948612336964,204.71707364911254,12.33974358974359,37.76709401709402
