jsonname,photoname,width,height,class,xmin,ymin,xmax,ymax
/Users/imchengliang/Downloads/DS-Project/json-data/194016.json,/Users/imchengliang/Downloads/DS-Project/photo194016.png,2886,4152,m,2341.142857142857,2294.285714285714,2492.5714285714284,2411.428571428571
/Users/imchengliang/Downloads/DS-Project/json-data/194016.json,/Users/imchengliang/Downloads/DS-Project/photo194016.png,2886,4152,m,2121.142857142857,3279.9999999999995,2406.8571428571427,3522.8571428571427
/Users/imchengliang/Downloads/DS-Project/json-data/194016.json,/Users/imchengliang/Downloads/DS-Project/photo194016.png,2886,4152,m,909.7142857142856,1219.9999999999998,1006.8571428571427,1325.7142857142856
/Users/imchengliang/Downloads/DS-Project/json-data/191214.json,/Users/imchengliang/Downloads/DS-Project/photo191214.png,3030,4176,m,281.4545454545455,470.3636363636364,763.2727272727275,1084.0
/Users/imchengliang/Downloads/DS-Project/json-data/191214.json,/Users/imchengliang/Downloads/DS-Project/photo191214.png,3030,4176,m,304.181818181818,1215.8181818181818,804.181818181818,1665.8181818181818
/Users/imchengliang/Downloads/DS-Project/json-data/191214.json,/Users/imchengliang/Downloads/DS-Project/photo191214.png,3030,4176,m,263.8387096774193,1893.5483870967741,802.5483870967741,2725.8064516129034
/Users/imchengliang/Downloads/DS-Project/json-data/191214.json,/Users/imchengliang/Downloads/DS-Project/photo191214.png,3030,4176,m,315.45161290322585,2900.0,883.1935483870968,3541.935483870968
/Users/imchengliang/Downloads/DS-Project/json-data/191214.json,/Users/imchengliang/Downloads/DS-Project/photo191214.png,3030,4176,m,1254.1612903225805,3287.0967741935483,2260.6129032258063,3880.6451612903224
/Users/imchengliang/Downloads/DS-Project/json-data/194295.json,/Users/imchengliang/Downloads/DS-Project/photo194295.png,2724,4074,m,521.608695652174,2216.1304347826085,2569.434782608695,2963.9565217391305
/Users/imchengliang/Downloads/DS-Project/json-data/186752.json,/Users/imchengliang/Downloads/DS-Project/photo186752.png,3466,4482,m,183.33333333333348,163.33333333333334,2463.3333333333335,470.0
/Users/imchengliang/Downloads/DS-Project/json-data/186752.json,/Users/imchengliang/Downloads/DS-Project/photo186752.png,3466,4482,m,1560.0,820.0,2586.666666666667,1180.0
/Users/imchengliang/Downloads/DS-Project/json-data/186752.json,/Users/imchengliang/Downloads/DS-Project/photo186752.png,3466,4482,m,173.33333333333348,1730.0,1296.666666666667,2916.666666666667
/Users/imchengliang/Downloads/DS-Project/json-data/186752.json,/Users/imchengliang/Downloads/DS-Project/photo186752.png,3466,4482,m,1313.3333333333335,1703.3333333333335,2646.666666666667,2813.3333333333335
/Users/imchengliang/Downloads/DS-Project/json-data/193198.json,/Users/imchengliang/Downloads/DS-Project/photo193198.png,3618,4895,m,2492.80487804878,3178.048780487805,2975.731707317073,3287.80487804878
/Users/imchengliang/Downloads/DS-Project/json-data/183874.json,/Users/imchengliang/Downloads/DS-Project/photo183874.png,3468,4727,m,2608.6666666666665,2071.7948717948716,3275.333333333333,2415.3846153846152
/Users/imchengliang/Downloads/DS-Project/json-data/183874.json,/Users/imchengliang/Downloads/DS-Project/photo183874.png,3468,4727,m,2529.1794871794873,2697.4358974358975,3254.8205128205127,3125.6410256410254
/Users/imchengliang/Downloads/DS-Project/json-data/188941.json,/Users/imchengliang/Downloads/DS-Project/photo188941.png,2354,3776,m,177.30769230769226,3366.6666666666665,2010.6410256410254,3633.333333333333
/Users/imchengliang/Downloads/DS-Project/json-data/184431.json,/Users/imchengliang/Downloads/DS-Project/photo184431.png,2832,4308,m,1527.909090909091,2222.7272727272725,2627.909090909091,2827.2727272727275
/Users/imchengliang/Downloads/DS-Project/json-data/192224.json,/Users/imchengliang/Downloads/DS-Project/photo192224.png,3798,4356,m,2701.3809523809523,249.57142857142856,2953.7619047619046,425.76190476190476
/Users/imchengliang/Downloads/DS-Project/json-data/195332.json,/Users/imchengliang/Downloads/DS-Project/photo195332.png,3456,3948,m,398.0,3633.3333333333335,1921.3333333333335,3896.666666666667
/Users/imchengliang/Downloads/DS-Project/json-data/188845.json,/Users/imchengliang/Downloads/DS-Project/photo188845.png,2870,4907,m,364.68421052631584,1327.421052631579,722.5789473684208,1564.2631578947369
/Users/imchengliang/Downloads/DS-Project/json-data/188845.json,/Users/imchengliang/Downloads/DS-Project/photo188845.png,2870,4907,m,917.3157894736842,1385.3157894736842,2469.9473684210525,2032.6842105263158
/Users/imchengliang/Downloads/DS-Project/json-data/195324.json,/Users/imchengliang/Downloads/DS-Project/photo195324.png,3407,4383,m,170.66666666666674,156.66666666666669,1424.0,356.6666666666667
/Users/imchengliang/Downloads/DS-Project/json-data/195324.json,/Users/imchengliang/Downloads/DS-Project/photo195324.png,3407,4383,m,2010.666666666667,216.66666666666669,2387.3333333333335,406.6666666666667
/Users/imchengliang/Downloads/DS-Project/json-data/195324.json,/Users/imchengliang/Downloads/DS-Project/photo195324.png,3407,4383,m,1950.666666666667,956.6666666666667,2010.666666666667,1053.3333333333335
/Users/imchengliang/Downloads/DS-Project/json-data/195324.json,/Users/imchengliang/Downloads/DS-Project/photo195324.png,3407,4383,m,1617.3333333333335,1150.0,1714.0,1250.0
/Users/imchengliang/Downloads/DS-Project/json-data/195324.json,/Users/imchengliang/Downloads/DS-Project/photo195324.png,3407,4383,m,2100.666666666667,1073.3333333333335,2174.0,1166.6666666666667
/Users/imchengliang/Downloads/DS-Project/json-data/195324.json,/Users/imchengliang/Downloads/DS-Project/photo195324.png,3407,4383,m,584.0,1093.3333333333335,657.3333333333335,1153.3333333333335
/Users/imchengliang/Downloads/DS-Project/json-data/195324.json,/Users/imchengliang/Downloads/DS-Project/photo195324.png,3407,4383,m,2504.0,783.3333333333334,3184.0,2136.666666666667
/Users/imchengliang/Downloads/DS-Project/json-data/195324.json,/Users/imchengliang/Downloads/DS-Project/photo195324.png,3407,4383,m,2590.666666666667,2160.0,2737.3333333333335,2300.0
/Users/imchengliang/Downloads/DS-Project/json-data/195324.json,/Users/imchengliang/Downloads/DS-Project/photo195324.png,3407,4383,m,2600.666666666667,2683.3333333333335,2750.666666666667,2796.666666666667
/Users/imchengliang/Downloads/DS-Project/json-data/183862.json,/Users/imchengliang/Downloads/DS-Project/photo183862.png,3084,4710,m,295.0,220.0,2815.0,550.0
/Users/imchengliang/Downloads/DS-Project/json-data/183862.json,/Users/imchengliang/Downloads/DS-Project/photo183862.png,3084,4710,m,1794.0,2007.0,2874.0,3427.0
/Users/imchengliang/Downloads/DS-Project/json-data/183862.json,/Users/imchengliang/Downloads/DS-Project/photo183862.png,3084,4710,m,890.0,3751.0,1942.0,4107.0
/Users/imchengliang/Downloads/DS-Project/json-data/186699.json,/Users/imchengliang/Downloads/DS-Project/photo186699.png,3496,5034,m,527.5714285714284,3453.5714285714284,952.5714285714284,3721.428571428571
/Users/imchengliang/Downloads/DS-Project/json-data/184427.json,/Users/imchengliang/Downloads/DS-Project/photo184427.png,3426,5046,m,1419.9032258064517,4767.741935483871,1736.032258064516,4896.774193548387
/Users/imchengliang/Downloads/DS-Project/json-data/188957.json,/Users/imchengliang/Downloads/DS-Project/photo188957.png,3370,4675,m,603.8571428571427,774.9999999999999,918.1428571428569,957.142857142857
/Users/imchengliang/Downloads/DS-Project/json-data/188957.json,/Users/imchengliang/Downloads/DS-Project/photo188957.png,3370,4675,m,528.8571428571427,2517.8571428571427,1003.8571428571427,2839.285714285714
/Users/imchengliang/Downloads/DS-Project/json-data/188957.json,/Users/imchengliang/Downloads/DS-Project/photo188957.png,3370,4675,m,582.4285714285713,3260.7142857142853,1039.5714285714284,3789.2857142857138
/Users/imchengliang/Downloads/DS-Project/json-data/184260.json,/Users/imchengliang/Downloads/DS-Project/photo184260.png,3822,4932,m,659.9259259259259,170.37037037037035,1815.4814814814813,548.1481481481482
/Users/imchengliang/Downloads/DS-Project/json-data/194630.json,/Users/imchengliang/Downloads/DS-Project/photo194630.png,3132,5058,m,707.666666666667,712.6666666666667,2274.333333333334,1551.5555555555557
/Users/imchengliang/Downloads/DS-Project/json-data/194630.json,/Users/imchengliang/Downloads/DS-Project/photo194630.png,3132,5058,m,631.2857142857142,1571.4285714285713,1059.8571428571427,1774.9999999999998
/Users/imchengliang/Downloads/DS-Project/json-data/194630.json,/Users/imchengliang/Downloads/DS-Project/photo194630.png,3132,5058,m,84.85714285714266,2342.8571428571427,913.4285714285711,2807.142857142857
/Users/imchengliang/Downloads/DS-Project/json-data/194630.json,/Users/imchengliang/Downloads/DS-Project/photo194630.png,3132,5058,m,1067.0,2346.428571428571,1391.9999999999995,2514.285714285714
/Users/imchengliang/Downloads/DS-Project/json-data/194630.json,/Users/imchengliang/Downloads/DS-Project/photo194630.png,3132,5058,m,1042.0,2664.285714285714,1402.7142857142853,2914.285714285714
/Users/imchengliang/Downloads/DS-Project/json-data/194630.json,/Users/imchengliang/Downloads/DS-Project/photo194630.png,3132,5058,m,1984.8571428571427,2464.285714285714,2113.428571428571,2610.7142857142853
/Users/imchengliang/Downloads/DS-Project/json-data/194630.json,/Users/imchengliang/Downloads/DS-Project/photo194630.png,3132,5058,m,2209.8571428571427,2467.8571428571427,2331.2857142857138,2610.7142857142853
/Users/imchengliang/Downloads/DS-Project/json-data/194630.json,/Users/imchengliang/Downloads/DS-Project/photo194630.png,3132,5058,m,2399.142857142857,2457.142857142857,2541.9999999999995,2596.428571428571
/Users/imchengliang/Downloads/DS-Project/json-data/186524.json,/Users/imchengliang/Downloads/DS-Project/photo186524.png,2858,4518,m,390.71428571428555,846.4285714285713,794.2857142857142,1232.142857142857
/Users/imchengliang/Downloads/DS-Project/json-data/186524.json,/Users/imchengliang/Downloads/DS-Project/photo186524.png,2858,4518,m,422.85714285714266,2564.285714285714,622.8571428571427,2789.285714285714
/Users/imchengliang/Downloads/DS-Project/json-data/186524.json,/Users/imchengliang/Downloads/DS-Project/photo186524.png,2858,4518,m,390.71428571428555,3221.428571428571,844.2857142857142,3535.7142857142853
/Users/imchengliang/Downloads/DS-Project/json-data/186524.json,/Users/imchengliang/Downloads/DS-Project/photo186524.png,2858,4518,m,1744.2857142857138,2728.5714285714284,1901.428571428571,2899.9999999999995
/Users/imchengliang/Downloads/DS-Project/json-data/188869.json,/Users/imchengliang/Downloads/DS-Project/photo188869.png,2958,4486,m,2100.8787878787875,2436.363636363636,2588.7575757575755,2639.3939393939395
/Users/imchengliang/Downloads/DS-Project/json-data/188869.json,/Users/imchengliang/Downloads/DS-Project/photo188869.png,2958,4486,m,1958.4545454545455,2642.4242424242425,2394.8181818181815,2796.969696969697
/Users/imchengliang/Downloads/DS-Project/json-data/188869.json,/Users/imchengliang/Downloads/DS-Project/photo188869.png,2958,4486,m,1034.212121212121,2681.8181818181815,1764.5151515151515,2860.6060606060605
/Users/imchengliang/Downloads/DS-Project/json-data/188869.json,/Users/imchengliang/Downloads/DS-Project/photo188869.png,2958,4486,m,1503.909090909091,4230.30303030303,1773.6060606060605,4348.484848484848
/Users/imchengliang/Downloads/DS-Project/json-data/188869.json,/Users/imchengliang/Downloads/DS-Project/photo188869.png,2958,4486,m,306.939393939394,2709.090909090909,540.2727272727273,3415.151515151515
/Users/imchengliang/Downloads/DS-Project/json-data/185099.json,/Users/imchengliang/Downloads/DS-Project/photo185099.png,3168,4362,m,1564.0,1796.6666666666667,2964.0,2210.0
/Users/imchengliang/Downloads/DS-Project/json-data/194667.json,/Users/imchengliang/Downloads/DS-Project/photo194667.png,2838,3918,m,1958.1463414634145,802.4390243902438,2402.048780487805,1112.1951219512193
/Users/imchengliang/Downloads/DS-Project/json-data/194667.json,/Users/imchengliang/Downloads/DS-Project/photo194667.png,2838,3918,m,2194.731707317073,1121.951219512195,2658.1463414634145,1819.512195121951
/Users/imchengliang/Downloads/DS-Project/json-data/194667.json,/Users/imchengliang/Downloads/DS-Project/photo194667.png,2838,3918,m,1950.8292682926826,1892.6829268292681,2623.9999999999995,2136.5853658536585
/Users/imchengliang/Downloads/DS-Project/json-data/188994.json,/Users/imchengliang/Downloads/DS-Project/photo188994.png,3028,3955,m,1822.666666666667,1411.111111111111,2406.0,2266.666666666667
/Users/imchengliang/Downloads/DS-Project/json-data/192160.json,/Users/imchengliang/Downloads/DS-Project/photo192160.png,3522,4488,m,1487.1904761904761,2425.095238095238,2768.142857142857,2615.5714285714284
/Users/imchengliang/Downloads/DS-Project/json-data/192160.json,/Users/imchengliang/Downloads/DS-Project/photo192160.png,3522,4488,m,1211.0,2606.0476190476193,1534.8095238095239,2777.4761904761904
/Users/imchengliang/Downloads/DS-Project/json-data/192160.json,/Users/imchengliang/Downloads/DS-Project/photo192160.png,3522,4488,m,2358.6190476190477,2939.3809523809523,2987.190476190476,3125.095238095238
/Users/imchengliang/Downloads/DS-Project/json-data/192160.json,/Users/imchengliang/Downloads/DS-Project/photo192160.png,3522,4488,m,2364.5757575757575,3124.242424242424,2994.8787878787875,3521.212121212121
/Users/imchengliang/Downloads/DS-Project/json-data/192160.json,/Users/imchengliang/Downloads/DS-Project/photo192160.png,3522,4488,m,470.6363636363635,3557.5757575757575,3034.272727272727,3957.5757575757575
/Users/imchengliang/Downloads/DS-Project/json-data/189239.json,/Users/imchengliang/Downloads/DS-Project/photo189239.png,3301,4908,m,2228.0,2826.666666666667,2418.0,3023.3333333333335
/Users/imchengliang/Downloads/DS-Project/json-data/194364.json,/Users/imchengliang/Downloads/DS-Project/photo194364.png,2856,3834,m,1947.0,3387.8333333333335,2297.0,3667.0
/Users/imchengliang/Downloads/DS-Project/json-data/194364.json,/Users/imchengliang/Downloads/DS-Project/photo194364.png,2856,3834,m,1134.5,1408.6666666666667,2005.3333333333335,2004.5
/Users/imchengliang/Downloads/DS-Project/json-data/194364.json,/Users/imchengliang/Downloads/DS-Project/photo194364.png,2856,3834,m,672.0,2062.8333333333335,1951.166666666667,2767.0
/Users/imchengliang/Downloads/DS-Project/json-data/194364.json,/Users/imchengliang/Downloads/DS-Project/photo194364.png,2856,3834,m,1013.666666666667,108.66666666666669,1455.3333333333335,262.83333333333337
/Users/imchengliang/Downloads/DS-Project/json-data/194364.json,/Users/imchengliang/Downloads/DS-Project/photo194364.png,2856,3834,m,222.0,129.5,417.8333333333335,254.5
/Users/imchengliang/Downloads/DS-Project/json-data/187548.json,/Users/imchengliang/Downloads/DS-Project/photo187548.png,3323,4655,m,2556.2857142857138,3628.5714285714284,3010.5714285714284,3834.2857142857138
/Users/imchengliang/Downloads/DS-Project/json-data/213234.json,/Users/imchengliang/Downloads/DS-Project/photo213234.png,4824,6069,m,1320.185185185185,1955.5555555555554,1527.5925925925924,2151.8518518518517
/Users/imchengliang/Downloads/DS-Project/json-data/213234.json,/Users/imchengliang/Downloads/DS-Project/photo213234.png,4824,6069,m,2505.37037037037,1985.185185185185,2786.8518518518517,2140.7407407407404
/Users/imchengliang/Downloads/DS-Project/json-data/213234.json,/Users/imchengliang/Downloads/DS-Project/photo213234.png,4824,6069,m,1605.3703703703704,2233.333333333333,1772.037037037037,2348.148148148148
/Users/imchengliang/Downloads/DS-Project/json-data/213234.json,/Users/imchengliang/Downloads/DS-Project/photo213234.png,4824,6069,m,2197.9629629629626,2255.555555555555,2364.6296296296296,2348.148148148148
/Users/imchengliang/Downloads/DS-Project/json-data/213234.json,/Users/imchengliang/Downloads/DS-Project/photo213234.png,4824,6069,m,1549.8148148148148,2470.37037037037,1890.5555555555552,2581.4814814814813
/Users/imchengliang/Downloads/DS-Project/json-data/213234.json,/Users/imchengliang/Downloads/DS-Project/photo213234.png,4824,6069,m,2294.259259259259,2459.259259259259,2783.148148148148,2600.0
/Users/imchengliang/Downloads/DS-Project/json-data/213234.json,/Users/imchengliang/Downloads/DS-Project/photo213234.png,4824,6069,m,1331.296296296296,3207.4074074074074,1442.4074074074074,3318.5185185185182
/Users/imchengliang/Downloads/DS-Project/json-data/213234.json,/Users/imchengliang/Downloads/DS-Project/photo213234.png,4824,6069,m,1505.3703703703702,3211.111111111111,1672.037037037037,3337.037037037037
/Users/imchengliang/Downloads/DS-Project/json-data/213234.json,/Users/imchengliang/Downloads/DS-Project/photo213234.png,4824,6069,m,2412.7777777777774,3211.111111111111,2523.8888888888887,3337.037037037037
/Users/imchengliang/Downloads/DS-Project/json-data/213234.json,/Users/imchengliang/Downloads/DS-Project/photo213234.png,4824,6069,m,2683.148148148148,3159.259259259259,2760.9259259259256,3262.9629629629626
/Users/imchengliang/Downloads/DS-Project/json-data/193272.json,/Users/imchengliang/Downloads/DS-Project/photo193272.png,3060,4488,m,803.8095238095239,106.04761904761905,2922.857142857143,382.23809523809524
/Users/imchengliang/Downloads/DS-Project/json-data/193272.json,/Users/imchengliang/Downloads/DS-Project/photo193272.png,3060,4488,m,1970.4761904761908,310.8095238095238,2327.6190476190477,496.5238095238095
/Users/imchengliang/Downloads/DS-Project/json-data/193272.json,/Users/imchengliang/Downloads/DS-Project/photo193272.png,3060,4488,m,1430.0,3620.0,2880.0,4096.666666666667
/Users/imchengliang/Downloads/DS-Project/json-data/192199.json,/Users/imchengliang/Downloads/DS-Project/photo192199.png,3324,4260,m,1251.181818181818,248.72727272727275,2987.545454545455,944.1818181818181
/Users/imchengliang/Downloads/DS-Project/json-data/192199.json,/Users/imchengliang/Downloads/DS-Project/photo192199.png,3324,4260,m,673.909090909091,1471.4545454545455,864.818181818182,1644.1818181818182
/Users/imchengliang/Downloads/DS-Project/json-data/192199.json,/Users/imchengliang/Downloads/DS-Project/photo192199.png,3324,4260,m,2014.818181818182,1107.8181818181818,3019.363636363636,2894.181818181818
/Users/imchengliang/Downloads/DS-Project/json-data/194299.json,/Users/imchengliang/Downloads/DS-Project/photo194299.png,2940,3984,m,464.391304347826,105.91304347826087,2260.043478260869,349.39130434782606
/Users/imchengliang/Downloads/DS-Project/json-data/194299.json,/Users/imchengliang/Downloads/DS-Project/photo194299.png,2940,3984,m,1638.304347826087,1653.7391304347825,2638.304347826087,2132.0
/Users/imchengliang/Downloads/DS-Project/json-data/194299.json,/Users/imchengliang/Downloads/DS-Project/photo194299.png,2940,3984,m,399.173913043478,3045.0434782608695,2429.608695652174,3758.086956521739
/Users/imchengliang/Downloads/DS-Project/json-data/189852.json,/Users/imchengliang/Downloads/DS-Project/photo189852.png,3231,4047,m,1077.4444444444446,3522.222222222222,2021.8888888888891,3819.444444444445
/Users/imchengliang/Downloads/DS-Project/json-data/192208.json,/Users/imchengliang/Downloads/DS-Project/photo192208.png,3336,4554,m,1426.0,268.0,1726.0,483.0
/Users/imchengliang/Downloads/DS-Project/json-data/192208.json,/Users/imchengliang/Downloads/DS-Project/photo192208.png,3336,4554,m,996.0,1558.0,2371.0,1913.0
/Users/imchengliang/Downloads/DS-Project/json-data/192208.json,/Users/imchengliang/Downloads/DS-Project/photo192208.png,3336,4554,m,2326.0,1518.0,2671.0,3093.0
/Users/imchengliang/Downloads/DS-Project/json-data/192208.json,/Users/imchengliang/Downloads/DS-Project/photo192208.png,3336,4554,m,541.0,3408.0,2406.0,3698.0
/Users/imchengliang/Downloads/DS-Project/json-data/184338.json,/Users/imchengliang/Downloads/DS-Project/photo184338.png,3756,4728,m,836.1428571428571,457.1428571428571,1727.5714285714284,1162.8571428571427
/Users/imchengliang/Downloads/DS-Project/json-data/184338.json,/Users/imchengliang/Downloads/DS-Project/photo184338.png,3756,4728,m,833.2857142857142,1137.142857142857,1636.1428571428569,1874.2857142857142
/Users/imchengliang/Downloads/DS-Project/json-data/184338.json,/Users/imchengliang/Downloads/DS-Project/photo184338.png,3756,4728,m,2593.285714285714,3368.5714285714284,3507.571428571428,3614.2857142857138
/Users/imchengliang/Downloads/DS-Project/json-data/184338.json,/Users/imchengliang/Downloads/DS-Project/photo184338.png,3756,4728,m,796.1428571428571,3259.9999999999995,1710.428571428571,3722.8571428571427
/Users/imchengliang/Downloads/DS-Project/json-data/184338.json,/Users/imchengliang/Downloads/DS-Project/photo184338.png,3756,4728,m,813.2857142857142,2142.8571428571427,1790.428571428571,2557.142857142857
/Users/imchengliang/Downloads/DS-Project/json-data/184338.json,/Users/imchengliang/Downloads/DS-Project/photo184338.png,3756,4728,m,836.1428571428571,2497.142857142857,1821.8571428571427,2762.8571428571427
/Users/imchengliang/Downloads/DS-Project/json-data/184338.json,/Users/imchengliang/Downloads/DS-Project/photo184338.png,3756,4728,m,876.1428571428571,2717.142857142857,1941.8571428571427,3165.7142857142853
/Users/imchengliang/Downloads/DS-Project/json-data/186755.json,/Users/imchengliang/Downloads/DS-Project/photo186755.png,3333,4460,m,631.3333333333335,2596.809523809524,1050.3809523809523,3634.904761904762
/Users/imchengliang/Downloads/DS-Project/json-data/186755.json,/Users/imchengliang/Downloads/DS-Project/photo186755.png,3333,4460,m,636.0952380952381,3668.2380952380954,1117.0476190476193,4096.809523809524
/Users/imchengliang/Downloads/DS-Project/json-data/186755.json,/Users/imchengliang/Downloads/DS-Project/photo186755.png,3333,4460,m,626.5714285714289,4134.904761904762,1278.9523809523812,4268.238095238095
/Users/imchengliang/Downloads/DS-Project/json-data/192203.json,/Users/imchengliang/Downloads/DS-Project/photo192203.png,3301,4398,m,2447.666666666667,2940.0,3147.666666666667,3560.0
/Users/imchengliang/Downloads/DS-Project/json-data/194504.json,/Users/imchengliang/Downloads/DS-Project/photo194504.png,2814,4158,m,1949.428571428571,1385.7142857142856,2457.9999999999995,1968.5714285714284
/Users/imchengliang/Downloads/DS-Project/json-data/194154.json,/Users/imchengliang/Downloads/DS-Project/photo194154.png,2477,3863,m,1862.166666666667,1011.1666666666667,2249.666666666667,1694.5
/Users/imchengliang/Downloads/DS-Project/json-data/184011.json,/Users/imchengliang/Downloads/DS-Project/photo184011.png,4441,5318,m,2637.666666666667,1080.0,3217.666666666667,1326.6666666666667
/Users/imchengliang/Downloads/DS-Project/json-data/194441.json,/Users/imchengliang/Downloads/DS-Project/photo194441.png,3354,3984,m,997.478260869565,236.3478260869565,1945.304347826087,462.4347826086956
/Users/imchengliang/Downloads/DS-Project/json-data/194441.json,/Users/imchengliang/Downloads/DS-Project/photo194441.png,3354,3984,m,362.695652173913,2492.869565217391,2201.8260869565215,2949.391304347826
/Users/imchengliang/Downloads/DS-Project/json-data/476324.json,/Users/imchengliang/Downloads/DS-Project/photo476324.png,1213,1553,m,106.1639344262295,0.0,1173.377049180328,278.6885245901639
/Users/imchengliang/Downloads/DS-Project/json-data/476324.json,/Users/imchengliang/Downloads/DS-Project/photo476324.png,1213,1553,m,14.360655737704974,280.327868852459,319.27868852459017,1532.7868852459017
/Users/imchengliang/Downloads/DS-Project/json-data/476324.json,/Users/imchengliang/Downloads/DS-Project/photo476324.png,1213,1553,m,361.9016393442623,508.1967213114754,1206.1639344262296,862.2950819672132
/Users/imchengliang/Downloads/DS-Project/json-data/185084.json,/Users/imchengliang/Downloads/DS-Project/photo185084.png,3493,4595,m,793.4615384615383,1843.5897435897434,1378.076923076923,2046.1538461538462
/Users/imchengliang/Downloads/DS-Project/json-data/185084.json,/Users/imchengliang/Downloads/DS-Project/photo185084.png,3493,4595,m,524.2307692307692,2284.6153846153848,675.5128205128204,2466.6666666666665
/Users/imchengliang/Downloads/DS-Project/json-data/194695.json,/Users/imchengliang/Downloads/DS-Project/photo194695.png,3054,4104,m,833.3333333333333,2800.0,953.7037037037037,2853.7037037037035
/Users/imchengliang/Downloads/DS-Project/json-data/194695.json,/Users/imchengliang/Downloads/DS-Project/photo194695.png,3054,4104,m,196.29629629629628,1253.7037037037037,312.96296296296293,1320.3703703703702
/Users/imchengliang/Downloads/DS-Project/json-data/184416.json,/Users/imchengliang/Downloads/DS-Project/photo184416.png,3762,5118,m,2639.142857142857,474.2857142857142,2887.7142857142853,651.4285714285713
/Users/imchengliang/Downloads/DS-Project/json-data/184416.json,/Users/imchengliang/Downloads/DS-Project/photo184416.png,3762,5118,m,2916.2857142857138,3865.7142857142853,3196.2857142857138,4288.571428571428
/Users/imchengliang/Downloads/DS-Project/json-data/184416.json,/Users/imchengliang/Downloads/DS-Project/photo184416.png,3762,5118,m,1.9999999999999432,4045.7142857142853,107.71428571428567,4311.428571428571
/Users/imchengliang/Downloads/DS-Project/json-data/186714.json,/Users/imchengliang/Downloads/DS-Project/photo186714.png,2460,4510,m,309.33333333333326,3760.6060606060605,1882.060606060606,4293.939393939394
/Users/imchengliang/Downloads/DS-Project/json-data/187555.json,/Users/imchengliang/Downloads/DS-Project/photo187555.png,3225,5071,m,198.71428571428555,89.28571428571428,2130.8571428571427,389.2857142857142
/Users/imchengliang/Downloads/DS-Project/json-data/187555.json,/Users/imchengliang/Downloads/DS-Project/photo187555.png,3225,5071,m,1930.8571428571427,2914.285714285714,3045.142857142857,3853.571428571428
/Users/imchengliang/Downloads/DS-Project/json-data/183845.json,/Users/imchengliang/Downloads/DS-Project/photo183845.png,3352,4693,m,2102.2580645161293,3125.8064516129034,2786.1290322580644,3722.5806451612902
/Users/imchengliang/Downloads/DS-Project/json-data/192242.json,/Users/imchengliang/Downloads/DS-Project/photo192242.png,3618,3732,m,1183.0,586.0,1475.0,1138.0
/Users/imchengliang/Downloads/DS-Project/json-data/192242.json,/Users/imchengliang/Downloads/DS-Project/photo192242.png,3618,3732,m,1251.0,1474.0,1503.0,1746.0
/Users/imchengliang/Downloads/DS-Project/json-data/184545.json,/Users/imchengliang/Downloads/DS-Project/photo184545.png,2832,4170,m,611.6279069767442,223.25581395348837,720.9302325581396,330.2325581395349
/Users/imchengliang/Downloads/DS-Project/json-data/184545.json,/Users/imchengliang/Downloads/DS-Project/photo184545.png,2832,4170,m,1941.860465116279,1553.4883720930234,2488.3720930232557,1923.2558139534883
/Users/imchengliang/Downloads/DS-Project/json-data/184400.json,/Users/imchengliang/Downloads/DS-Project/photo184400.png,2382,4530,m,264.0,2905.0,704.0,3170.0
/Users/imchengliang/Downloads/DS-Project/json-data/184400.json,/Users/imchengliang/Downloads/DS-Project/photo184400.png,2382,4530,m,1294.0,2840.0,2114.0,3425.0
/Users/imchengliang/Downloads/DS-Project/json-data/184400.json,/Users/imchengliang/Downloads/DS-Project/photo184400.png,2382,4530,m,1259.0,3920.0,2109.0,4315.0
/Users/imchengliang/Downloads/DS-Project/json-data/184284.json,/Users/imchengliang/Downloads/DS-Project/photo184284.png,3216,4770,m,390.31578947368416,54.15789473684211,3016.6315789473683,485.7368421052631
/Users/imchengliang/Downloads/DS-Project/json-data/184284.json,/Users/imchengliang/Downloads/DS-Project/photo184284.png,3216,4770,m,658.7368421052629,1312.0526315789473,2621.894736842105,1848.8947368421052
/Users/imchengliang/Downloads/DS-Project/json-data/184284.json,/Users/imchengliang/Downloads/DS-Project/photo184284.png,3216,4770,m,758.7368421052629,1696.2631578947369,1348.2105263157896,1996.2631578947367
/Users/imchengliang/Downloads/DS-Project/json-data/184284.json,/Users/imchengliang/Downloads/DS-Project/photo184284.png,3216,4770,m,1895.5789473684208,1806.7894736842104,2474.5263157894733,2080.4736842105262
/Users/imchengliang/Downloads/DS-Project/json-data/184284.json,/Users/imchengliang/Downloads/DS-Project/photo184284.png,3216,4770,m,395.5789473684208,2054.157894736842,1242.9473684210525,3069.9473684210525
/Users/imchengliang/Downloads/DS-Project/json-data/184284.json,/Users/imchengliang/Downloads/DS-Project/photo184284.png,3216,4770,m,2127.1578947368416,4354.157894736842,2937.684210526316,4606.789473684211
/Users/imchengliang/Downloads/DS-Project/json-data/184284.json,/Users/imchengliang/Downloads/DS-Project/photo184284.png,3216,4770,m,390.31578947368416,3985.736842105263,2221.894736842105,4401.526315789473
/Users/imchengliang/Downloads/DS-Project/json-data/184284.json,/Users/imchengliang/Downloads/DS-Project/photo184284.png,3216,4770,m,779.7894736842104,3133.1052631578946,2500.8421052631575,3706.7894736842104
